1,36
2,35
3,34
4,33
5,32
6,31
7,30
8,29
9,28
10,27
11,26
12,25
13,24
14,23
15,22
16,21
17,20
18,19
1,7,9,20
1,7,10,19
1,7,11,18
1,7,12,17
1,7,13,16
1,7,14,15
1,8,9,19
1,8,10,18
1,8,11,17
1,8,12,16
1,8,13,15
1,9,10,17
1,9,11,16
1,9,12,15
1,9,13,14
1,10,11,15
1,10,12,14
1,11,12,13
2,3,4,28
2,3,5,27
2,3,6,26
2,3,7,25
2,3,8,24
2,3,9,23
2,3,10,22
2,3,11,21
2,3,12,20
2,3,13,19
2,3,14,18
2,3,15,17
2,4,5,26
2,4,6,25
2,4,7,24
2,4,8,23
2,4,9,22
2,4,10,21
2,4,11,20
2,4,12,19
2,4,13,18
2,4,14,17
2,4,15,16
2,5,6,24
2,5,7,23
2,5,8,22
2,5,9,21
2,5,10,20
2,5,11,19
2,5,12,18
2,5,13,17
2,5,14,16
2,6,7,22
2,6,8,21
2,6,9,20
2,6,10,19
2,6,11,18
2,6,12,17
2,6,13,16
2,6,14,15
2,7,8,20
2,7,9,19
2,7,10,18
2,7,11,17
2,7,12,16
2,7,13,15
2,8,9,18
2,8,10,17
2,8,11,16
2,8,12,15
2,8,13,14
2,9,10,16
2,9,11,15
2,9,12,14
2,10,11,14
2,10,12,13
3,4,5,25
3,4,6,24
3,4,7,23
3,4,8,22
3,4,9,21
3,4,10,20
3,4,11,19
3,4,12,18
3,4,13,17
3,4,14,16
3,5,6,23
3,5,7,22
3,5,8,21
3,5,9,20
3,5,10,19
3,5,11,18
3,5,12,17
3,5,13,16
3,5,14,15
3,6,7,21
3,6,8,20
3,6,9,19
3,6,10,18
3,6,11,17
3,6,12,16
3,6,13,15
3,7,8,19
3,7,9,18
3,7,10,17
3,7,11,16
3,7,12,15
3,7,13,14
3,8,9,17
3,8,10,16
3,8,11,15
3,8,12,14
3,9,10,15
3,9,11,14
3,9,12,13
3,10,11,13
4,5,6,22
4,5,7,21
4,5,8,20
4,5,9,19
4,5,10,18
4,5,11,17
4,5,12,16
4,5,13,15
4,6,7,20
4,6,8,19
4,6,9,18
4,6,10,17
4,6,11,16
4,6,12,15
4,6,13,14
4,7,8,18
4,7,9,17
4,7,10,16
4,7,11,15
4,7,12,14
4,8,9,16
4,8,10,15
4,8,11,14
4,8,12,13
4,9,10,14
4,9,11,13
4,10,11,12
5,6,7,19
5,6,8,18
5,6,9,17
5,6,10,16
5,6,11,15
5,6,12,14
5,7,8,17
5,7,9,16
5,7,10,15
5,7,11,14
5,7,12,13
5,8,9,15
5,8,10,14
5,8,11,13
5,9,10,13
5,9,11,12
6,7,8,16
6,7,9,15
6,7,10,14
6,7,11,13
6,8,9,14
6,8,10,13
6,8,11,12
6,9,10,12
7,8,9,13
7,8,10,12
7,9,10,11
1,2,3,4,27
1,2,3,5,26
1,2,3,6,25
1,2,3,7,24
1,2,3,8,23
1,2,3,9,22
1,2,3,10,21
1,2,3,11,20
1,2,3,12,19
1,2,3,13,18
1,2,3,14,17
1,2,3,15,16
1,2,4,5,25
1,2,4,6,24
1,2,4,7,23
1,2,4,8,22
1,2,4,9,21
1,2,4,10,20
1,2,4,11,19
1,2,4,12,18
1,2,4,13,17
1,2,4,14,16
1,2,5,6,23
1,2,5,7,22
1,2,5,8,21
1,2,5,9,20
1,2,5,10,19
1,2,5,11,18
1,2,5,12,17
1,2,5,13,16
1,2,5,14,15
1,2,6,7,21
1,2,6,8,20
1,2,6,9,19
1,2,6,10,18
1,2,6,11,17
1,2,6,12,16
1,2,6,13,15
1,2,7,8,19
1,2,7,9,18
1,2,7,10,17
1,2,7,11,16
1,2,7,12,15
1,2,7,13,14
1,2,8,9,17
1,2,8,10,16
1,2,8,11,15
1,2,8,12,14
1,2,9,10,15
1,2,9,11,14
1,2,9,12,13
1,2,10,11,13
1,3,4,5,24
1,3,4,6,23
1,3,4,7,22
1,3,4,8,21
1,3,4,9,20
1,3,4,10,19
1,3,4,11,18
1,3,4,12,17
1,3,4,13,16
1,3,4,14,15
1,3,5,6,22
1,3,5,7,21
1,3,5,8,20
1,3,5,9,19
1,3,5,10,18
1,3,5,11,17
1,3,5,12,16
1,3,5,13,15
1,3,6,7,20
1,3,6,8,19
1,3,6,9,18
1,3,6,10,17
1,3,6,11,16
1,3,6,12,15
1,3,6,13,14
1,3,7,8,18
1,3,7,9,17
1,3,7,10,16
1,3,7,11,15
1,3,7,12,14
1,3,8,9,16
1,3,8,10,15
1,3,8,11,14
1,3,8,12,13
1,3,9,10,14
1,3,9,11,13
1,3,10,11,12
1,4,5,6,21
1,4,5,7,20
1,4,5,8,19
1,4,5,9,18
1,4,5,10,17
1,4,5,11,16
1,4,5,12,15
1,4,5,13,14
1,4,6,7,19
1,4,6,8,18
1,4,6,9,17
1,4,6,10,16
1,4,6,11,15
1,4,6,12,14
1,4,7,8,17
1,4,7,9,16
1,4,7,10,15
1,4,7,11,14
1,4,7,12,13
1,4,8,9,15
1,4,8,10,14
1,4,8,11,13
1,4,9,10,13
1,4,9,11,12
1,5,6,7,18
1,5,6,8,17
1,5,6,9,16
1,5,6,10,15
1,5,6,11,14
1,5,6,12,13
1,5,7,8,16
1,5,7,9,15
1,5,7,10,14
1,5,7,11,13
1,5,8,9,14
1,5,8,10,13
1,5,8,11,12
1,5,9,10,12
1,6,7,8,15
1,6,7,9,14
1,6,7,10,13
1,6,7,11,12
1,6,8,9,13
1,6,8,10,12
1,6,9,10,11
1,7,8,9,12
1,7,8,10,11
2,3,4,5,23
2,3,4,6,22
2,3,4,7,21
2,3,4,8,20
2,3,4,9,19
2,3,4,10,18
2,3,4,11,17
2,3,4,12,16
2,3,4,13,15
2,3,5,6,21
2,3,5,7,20
2,3,5,8,19
2,3,5,9,18
2,3,5,10,17
2,3,5,11,16
2,3,5,12,15
2,3,5,13,14
2,3,6,7,19
2,3,6,8,18
2,3,6,9,17
2,3,6,10,16
2,3,6,11,15
2,3,6,12,14
2,3,7,8,17
2,3,7,9,16
2,3,7,10,15
2,3,7,11,14
2,3,7,12,13
2,3,8,9,15
2,3,8,10,14
2,3,8,11,13
2,3,9,10,13
2,3,9,11,12
2,4,5,6,20
2,4,5,7,19
2,4,5,8,18
2,4,5,9,17
2,4,5,10,16
2,4,5,11,15
2,4,5,12,14
2,4,6,7,18
2,4,6,8,17
2,4,6,9,16
2,4,6,10,15
2,4,6,11,14
2,4,6,12,13
2,4,7,8,16
2,4,7,9,15
2,4,7,10,14
2,4,7,11,13
2,4,8,9,14
2,4,8,10,13
2,4,8,11,12
2,4,9,10,12
2,5,6,7,17
2,5,6,8,16
2,5,6,9,15
2,5,6,10,14
2,5,6,11,13
2,5,7,8,15
2,5,7,9,14
2,5,7,10,13
2,5,7,11,12
2,5,8,9,13
2,5,8,10,12
2,5,9,10,11
2,6,7,8,14
2,6,7,9,13
2,6,7,10,12
2,6,8,9,12
2,6,8,10,11
2,7,8,9,11
3,4,5,6,19
3,4,5,7,18
3,4,5,8,17
3,4,5,9,16
3,4,5,10,15
3,4,5,11,14
3,4,5,12,13
3,4,6,7,17
3,4,6,8,16
3,4,6,9,15
3,4,6,10,14
3,4,6,11,13
3,4,7,8,15
3,4,7,9,14
3,4,7,10,13
3,4,7,11,12
3,4,8,9,13
3,4,8,10,12
3,4,9,10,11
3,5,6,7,16
3,5,6,8,15
3,5,6,9,14
3,5,6,10,13
3,5,6,11,12
3,5,7,8,14
3,5,7,9,13
3,5,7,10,12
3,5,8,9,12
3,5,8,10,11
3,6,7,8,13
3,6,7,9,12
3,6,7,10,11
3,6,8,9,11
3,7,8,9,10
4,5,6,7,15
4,5,6,8,14
4,5,6,9,13
4,5,6,10,12
4,5,7,8,13
4,5,7,9,12
4,5,7,10,11
4,5,8,9,11
4,6,7,8,12
4,6,7,9,11
4,6,8,9,10
5,6,7,8,11
5,6,7,9,10
1,2,3,4,5,22
1,2,3,4,6,21
1,2,3,4,7,20
1,2,3,4,8,19
1,2,3,4,9,18
1,2,3,4,10,17
1,2,3,4,11,16
1,2,3,4,12,15
1,2,3,4,13,14
1,2,3,5,6,20
1,2,3,5,7,19
1,2,3,5,8,18
1,2,3,5,9,17
1,2,3,5,10,16
1,2,3,5,11,15
1,2,3,5,12,14
1,2,3,6,7,18
1,2,3,6,8,17
1,2,3,6,9,16
1,2,3,6,10,15
1,2,3,6,11,14
1,2,3,6,12,13
1,2,3,7,8,16
1,2,3,7,9,15
1,2,3,7,10,14
1,2,3,7,11,13
1,2,3,8,9,14
1,2,3,8,10,13
1,2,3,8,11,12
1,2,3,9,10,12
1,2,4,5,6,19
1,2,4,5,7,18
1,2,4,5,8,17
1,2,4,5,9,16
1,2,4,5,10,15
1,2,4,5,11,14
1,2,4,5,12,13
1,2,4,6,7,17
1,2,4,6,8,16
1,2,4,6,9,15
1,2,4,6,10,14
1,2,4,6,11,13
1,2,4,7,8,15
1,2,4,7,9,14
1,2,4,7,10,13
1,2,4,7,11,12
1,2,4,8,9,13
1,2,4,8,10,12
1,2,4,9,10,11
1,2,5,6,7,16
1,2,5,6,8,15
1,2,5,6,9,14
1,2,5,6,10,13
1,2,5,6,11,12
1,2,5,7,8,14
1,2,5,7,9,13
1,2,5,7,10,12
1,2,5,8,9,12
1,2,5,8,10,11
1,2,6,7,8,13
1,2,6,7,9,12
1,2,6,7,10,11
1,2,6,8,9,11
1,2,7,8,9,10
1,3,4,5,6,18
1,3,4,5,7,17
1,3,4,5,8,16
1,3,4,5,9,15
1,3,4,5,10,14
1,3,4,5,11,13
1,3,4,6,7,16
1,3,4,6,8,15
1,3,4,6,9,14
1,3,4,6,10,13
1,3,4,6,11,12
1,3,4,7,8,14
1,3,4,7,9,13
1,3,4,7,10,12
1,3,4,8,9,12
1,3,4,8,10,11
1,3,5,6,7,15
1,3,5,6,8,14
1,3,5,6,9,13
1,3,5,6,10,12
1,3,5,7,8,13
1,3,5,7,9,12
1,3,5,7,10,11
1,3,5,8,9,11
1,3,6,7,8,12
1,3,6,7,9,11
1,3,6,8,9,10
1,4,5,6,7,14
1,4,5,6,8,13
1,4,5,6,9,12
1,4,5,6,10,11
1,4,5,7,8,12
1,4,5,7,9,11
1,4,5,8,9,10
1,4,6,7,8,11
1,4,6,7,9,10
1,5,6,7,8,10
2,3,4,5,6,17
2,3,4,5,7,16
2,3,4,5,8,15
2,3,4,5,9,14
2,3,4,5,10,13
2,3,4,5,11,12
2,3,4,6,7,15
2,3,4,6,8,14
2,3,4,6,9,13
2,3,4,6,10,12
2,3,4,7,8,13
2,3,4,7,9,12
2,3,4,7,10,11
2,3,4,8,9,11
2,3,5,6,7,14
2,3,5,6,8,13
2,3,5,6,9,12
2,3,5,6,10,11
2,3,5,7,8,12
2,3,5,7,9,11
2,3,5,8,9,10
2,3,6,7,8,11
2,3,6,7,9,10
2,4,5,6,7,13
2,4,5,6,8,12
2,4,5,6,9,11
2,4,5,7,8,11
2,4,5,7,9,10
2,4,6,7,8,10
2,5,6,7,8,9
3,4,5,6,7,12
3,4,5,6,8,11
3,4,5,6,9,10
3,4,5,7,8,10
3,4,6,7,8,9
1,2,3,4,5,6,16
1,2,3,4,5,7,15
1,2,3,4,5,8,14
1,2,3,4,5,9,13
1,2,3,4,5,10,12
1,2,3,4,6,7,14
1,2,3,4,6,8,13
1,2,3,4,6,9,12
1,2,3,4,6,10,11
1,2,3,4,7,8,12
1,2,3,4,7,9,11
1,2,3,4,8,9,10
1,2,3,5,6,7,13
1,2,3,5,6,8,12
1,2,3,5,6,9,11
1,2,3,5,7,8,11
1,2,3,5,7,9,10
1,2,3,6,7,8,10
1,2,4,5,6,7,12
1,2,4,5,6,8,11
1,2,4,5,6,9,10
1,2,4,5,7,8,10
1,2,4,6,7,8,9
1,3,4,5,6,7,11
1,3,4,5,6,8,10
1,3,4,5,7,8,9
2,3,4,5,6,7,10
2,3,4,5,6,8,9
1,2,3,4,5,6,7,9
