1,32
2,31
3,30
4,29
5,28
6,27
7,26
8,25
9,24
10,23
11,22
12,21
13,20
14,19
15,18
16,17
2,4,11,16
2,4,12,15
2,4,13,14
2,5,6,20
2,5,7,19
2,5,8,18
2,5,9,17
2,5,10,16
2,5,11,15
2,5,12,14
2,6,7,18
2,6,8,17
2,6,9,16
2,6,10,15
2,6,11,14
2,6,12,13
2,7,8,16
2,7,9,15
2,7,10,14
2,7,11,13
2,8,9,14
2,8,10,13
2,8,11,12
2,9,10,12
3,4,5,21
3,4,6,20
3,4,7,19
3,4,8,18
3,4,9,17
3,4,10,16
3,4,11,15
3,4,12,14
3,5,6,19
3,5,7,18
3,5,8,17
3,5,9,16
3,5,10,15
3,5,11,14
3,5,12,13
3,6,7,17
3,6,8,16
3,6,9,15
3,6,10,14
3,6,11,13
3,7,8,15
3,7,9,14
3,7,10,13
3,7,11,12
3,8,9,13
3,8,10,12
3,9,10,11
4,5,6,18
4,5,7,17
4,5,8,16
4,5,9,15
4,5,10,14
4,5,11,13
4,6,7,16
4,6,8,15
4,6,9,14
4,6,10,13
4,6,11,12
4,7,8,14
4,7,9,13
4,7,10,12
4,8,9,12
4,8,10,11
5,6,7,15
5,6,8,14
5,6,9,13
5,6,10,12
5,7,8,13
5,7,9,12
5,7,10,11
5,8,9,11
6,7,8,12
6,7,9,11
6,8,9,10
1,2,3,4,23
1,2,3,5,22
1,2,3,6,21
1,2,3,7,20
1,2,3,8,19
1,2,3,9,18
1,2,3,10,17
1,2,3,11,16
1,2,3,12,15
1,2,3,13,14
1,2,4,5,21
1,2,4,6,20
1,2,4,7,19
1,2,4,8,18
1,2,4,9,17
1,2,4,10,16
1,2,4,11,15
1,2,4,12,14
1,2,5,6,19
1,2,5,7,18
1,2,5,8,17
1,2,5,9,16
1,2,5,10,15
1,2,5,11,14
1,2,5,12,13
1,2,6,7,17
1,2,6,8,16
1,2,6,9,15
1,2,6,10,14
1,2,6,11,13
1,2,7,8,15
1,2,7,9,14
1,2,7,10,13
1,2,7,11,12
1,2,8,9,13
1,2,8,10,12
1,2,9,10,11
1,3,4,5,20
1,3,4,6,19
1,3,4,7,18
1,3,4,8,17
1,3,4,9,16
1,3,4,10,15
1,3,4,11,14
1,3,4,12,13
1,3,5,6,18
1,3,5,7,17
1,3,5,8,16
1,3,5,9,15
1,3,5,10,14
1,3,5,11,13
1,3,6,7,16
1,3,6,8,15
1,3,6,9,14
1,3,6,10,13
1,3,6,11,12
1,3,7,8,14
1,3,7,9,13
1,3,7,10,12
1,3,8,9,12
1,3,8,10,11
1,4,5,6,17
1,4,5,7,16
1,4,5,8,15
1,4,5,9,14
1,4,5,10,13
1,4,5,11,12
1,4,6,7,15
1,4,6,8,14
1,4,6,9,13
1,4,6,10,12
1,4,7,8,13
1,4,7,9,12
1,4,7,10,11
1,4,8,9,11
1,5,6,7,14
1,5,6,8,13
1,5,6,9,12
1,5,6,10,11
1,5,7,8,12
1,5,7,9,11
1,5,8,9,10
1,6,7,8,11
1,6,7,9,10
2,3,4,5,19
2,3,4,6,18
2,3,4,7,17
2,3,4,8,16
2,3,4,9,15
2,3,4,10,14
2,3,4,11,13
2,3,5,6,17
2,3,5,7,16
2,3,5,8,15
2,3,5,9,14
2,3,5,10,13
2,3,5,11,12
2,3,6,7,15
2,3,6,8,14
2,3,6,9,13
2,3,6,10,12
2,3,7,8,13
2,3,7,9,12
2,3,7,10,11
2,3,8,9,11
2,4,5,6,16
2,4,5,7,15
2,4,5,8,14
2,4,5,9,13
2,4,5,10,12
2,4,6,7,14
2,4,6,8,13
2,4,6,9,12
2,4,6,10,11
2,4,7,8,12
2,4,7,9,11
2,4,8,9,10
2,5,6,7,13
2,5,6,8,12
2,5,6,9,11
2,5,7,8,11
2,5,7,9,10
2,6,7,8,10
3,4,5,6,15
3,4,5,7,14
3,4,5,8,13
3,4,5,9,12
3,4,5,10,11
3,4,6,7,13
3,4,6,8,12
3,4,6,9,11
3,4,7,8,11
3,4,7,9,10
3,5,6,7,12
3,5,6,8,11
3,5,6,9,10
3,5,7,8,10
3,6,7,8,9
4,5,6,7,11
4,5,6,8,10
4,5,7,8,9
1,2,3,4,5,18
1,2,3,4,6,17
1,2,3,4,7,16
1,2,3,4,8,15
1,2,3,4,9,14
1,2,3,4,10,13
1,2,3,4,11,12
1,2,3,5,6,16
1,2,3,5,7,15
1,2,3,5,8,14
1,2,3,5,9,13
1,2,3,5,10,12
1,2,3,6,7,14
1,2,3,6,8,13
1,2,3,6,9,12
1,2,3,6,10,11
1,2,3,7,8,12
1,2,3,7,9,11
1,2,3,8,9,10
1,2,4,5,6,15
1,2,4,5,7,14
1,2,4,5,8,13
1,2,4,5,9,12
1,2,4,5,10,11
1,2,4,6,7,13
1,2,4,6,8,12
1,2,4,6,9,11
1,2,4,7,8,11
1,2,4,7,9,10
1,2,5,6,7,12
1,2,5,6,8,11
1,2,5,6,9,10
1,2,5,7,8,10
1,2,6,7,8,9
1,3,4,5,6,14
1,3,4,5,7,13
1,3,4,5,8,12
1,3,4,5,9,11
1,3,4,6,7,12
1,3,4,6,8,11
1,3,4,6,9,10
1,3,4,7,8,10
1,3,5,6,7,11
1,3,5,6,8,10
1,3,5,7,8,9
1,4,5,6,7,10
1,4,5,6,8,9
2,3,4,5,6,13
2,3,4,5,7,12
2,3,4,5,8,11
2,3,4,5,9,10
2,3,4,6,7,11
2,3,4,6,8,10
2,3,4,7,8,9
2,3,5,6,7,10
2,3,5,6,8,9
2,4,5,6,7,9
3,4,5,6,7,8
1,2,3,4,5,6,12
1,2,3,4,5,7,11
1,2,3,4,5,8,10
1,2,3,4,6,7,10
1,2,3,4,6,8,9
1,2,3,5,6,7,9
1,2,4,5,6,7,8
